"GEO_ID","id",
"S0802_C01_025E","Total!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English",
"S0802_C01_025M","Total!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English",
"S0802_C01_026E","Total!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English "very well"",
"S0802_C01_026M","Total!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English "very well"",
"S0802_C01_027E","Total!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English less than "very well"",
"S0802_C01_027M","Total!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English less than "very well"",
"S0802_C01_028E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings",
"S0802_C01_028M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings",
"S0802_C01_029E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$1 to $9,999 or loss",
"S0802_C01_029M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$1 to $9,999 or loss",
"S0802_C01_030E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$10,000 to $14,999",
"S0802_C01_030M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$10,000 to $14,999",
"S0802_C01_031E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$15,000 to $24,999",
"S0802_C01_031M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$15,000 to $24,999",
"S0802_C01_032E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$25,000 to $34,999",
"S0802_C01_032M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$25,000 to $34,999",
"S0802_C01_033E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$35,000 to $49,999",
"S0802_C01_033M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$35,000 to $49,999",
"S0802_C01_034E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$50,000 to $64,999",
"S0802_C01_034M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$50,000 to $64,999",
"S0802_C01_035E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$65,000 to $74,999",
"S0802_C01_035M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$65,000 to $74,999",
"S0802_C01_036E","Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$75,000 or more",
"S0802_C01_036M","Total!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$75,000 or more",
"S0802_C01_037E","Total!!Estimate!!Median earnings (dollars)",
"S0802_C01_037M","Total!!Margin of Error!!Median earnings (dollars)",
"S0802_C01_038E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined",
"S0802_C01_038M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined",
"S0802_C01_039E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level",
"S0802_C01_039M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level",
"S0802_C01_040E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level",
"S0802_C01_040M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level",
"S0802_C01_041E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level",
"S0802_C01_041M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level",
"S0802_C01_042E","Total!!Estimate!!Workers 16 years and over",
"S0802_C01_042M","Total!!Margin of Error!!Workers 16 years and over",
"S0802_C01_043E","Total!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations",
"S0802_C01_043M","Total!!Margin of Error!!OCCUPATION!!Management, business, science, and arts occupations",
"S0802_C01_044E","Total!!Estimate!!OCCUPATION!!Service occupations",
"S0802_C01_044M","Total!!Margin of Error!!OCCUPATION!!Service occupations",
"S0802_C01_045E","Total!!Estimate!!OCCUPATION!!Sales and office occupations",
"S0802_C01_045M","Total!!Margin of Error!!OCCUPATION!!Sales and office occupations",
"S0802_C01_046E","Total!!Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations",
"S0802_C01_046M","Total!!Margin of Error!!OCCUPATION!!Natural resources, construction, and maintenance occupations",
"S0802_C01_047E","Total!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations",
"S0802_C01_047M","Total!!Margin of Error!!OCCUPATION!!Production, transportation, and material moving occupations",
"S0802_C01_048E","Total!!Estimate!!OCCUPATION!!Military specific occupations",
"S0802_C01_048M","Total!!Margin of Error!!OCCUPATION!!Military specific occupations",
"S0802_C01_049E","Total!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",
"S0802_C01_049M","Total!!Margin of Error!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",
"S0802_C01_050E","Total!!Estimate!!INDUSTRY!!Construction",
"S0802_C01_050M","Total!!Margin of Error!!INDUSTRY!!Construction",
"S0802_C01_051E","Total!!Estimate!!INDUSTRY!!Manufacturing",
"S0802_C01_051M","Total!!Margin of Error!!INDUSTRY!!Manufacturing",
"S0802_C01_052E","Total!!Estimate!!INDUSTRY!!Wholesale trade",
"S0802_C01_052M","Total!!Margin of Error!!INDUSTRY!!Wholesale trade",
"S0802_C01_053E","Total!!Estimate!!INDUSTRY!!Retail trade",
"S0802_C01_053M","Total!!Margin of Error!!INDUSTRY!!Retail trade",
"S0802_C01_054E","Total!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",
"S0802_C01_054M","Total!!Margin of Error!!INDUSTRY!!Transportation and warehousing, and utilities",
"S0802_C01_055E","Total!!Estimate!!INDUSTRY!!Information and finance and insurance, and real estate and rental and leasing",
"S0802_C01_055M","Total!!Margin of Error!!INDUSTRY!!Information and finance and insurance, and real estate and rental and leasing",
"S0802_C01_056E","Total!!Estimate!!INDUSTRY!!Professional, scientific, management, and administrative and waste management services",
"S0802_C01_056M","Total!!Margin of Error!!INDUSTRY!!Professional, scientific, management, and administrative and waste management services",
"S0802_C01_057E","Total!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance",
"S0802_C01_057M","Total!!Margin of Error!!INDUSTRY!!Educational services, and health care and social assistance",
"S0802_C01_058E","Total!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",
"S0802_C01_058M","Total!!Margin of Error!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",
"S0802_C01_059E","Total!!Estimate!!INDUSTRY!!Other services (except public administration)",
"S0802_C01_059M","Total!!Margin of Error!!INDUSTRY!!Other services (except public administration)",
"S0802_C01_060E","Total!!Estimate!!INDUSTRY!!Public administration",
"S0802_C01_060M","Total!!Margin of Error!!INDUSTRY!!Public administration",
"S0802_C01_061E","Total!!Estimate!!INDUSTRY!!Armed forces",
"S0802_C01_061M","Total!!Margin of Error!!INDUSTRY!!Armed forces",
"S0802_C01_062E","Total!!Estimate!!CLASS OF WORKER!!Private wage and salary workers",
"S0802_C01_062M","Total!!Margin of Error!!CLASS OF WORKER!!Private wage and salary workers",
"S0802_C01_063E","Total!!Estimate!!CLASS OF WORKER!!Government workers",
"S0802_C01_063M","Total!!Margin of Error!!CLASS OF WORKER!!Government workers",
"S0802_C01_064E","Total!!Estimate!!CLASS OF WORKER!!Self-employed workers in own not incorporated business",
"S0802_C01_064M","Total!!Margin of Error!!CLASS OF WORKER!!Self-employed workers in own not incorporated business",
"S0802_C01_065E","Total!!Estimate!!CLASS OF WORKER!!Unpaid family workers",
"S0802_C01_065M","Total!!Margin of Error!!CLASS OF WORKER!!Unpaid family workers",
"S0802_C01_066E","Total!!Estimate!!PLACE OF WORK!!Worked in state of residence",
"S0802_C01_066M","Total!!Margin of Error!!PLACE OF WORK!!Worked in state of residence",
"S0802_C01_067E","Total!!Estimate!!PLACE OF WORK!!Worked in state of residence!!Worked in county of residence",
"S0802_C01_067M","Total!!Margin of Error!!PLACE OF WORK!!Worked in state of residence!!Worked in county of residence",
"S0802_C01_068E","Total!!Estimate!!PLACE OF WORK!!Worked in state of residence!!Worked outside county of residence",
"S0802_C01_068M","Total!!Margin of Error!!PLACE OF WORK!!Worked in state of residence!!Worked outside county of residence",
"S0802_C01_069E","Total!!Estimate!!PLACE OF WORK!!Worked outside state of residence",
"S0802_C01_069M","Total!!Margin of Error!!PLACE OF WORK!!Worked outside state of residence",
"S0802_C01_070E","Total!!Estimate!!Workers 16 years and over who did not work at home",
"S0802_C01_070M","Total!!Margin of Error!!Workers 16 years and over who did not work at home",
"S0802_C01_071E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!12:00 a.m. to 4:59 a.m.",
"S0802_C01_071M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!12:00 a.m. to 4:59 a.m.",
"S0802_C01_072E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!5:00 a.m. to 5:29 a.m.",
"S0802_C01_072M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!5:00 a.m. to 5:29 a.m.",
"S0802_C01_073E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!5:30 a.m. to 5:59 a.m.",
"S0802_C01_073M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!5:30 a.m. to 5:59 a.m.",
"S0802_C01_074E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!6:00 a.m. to 6:29 a.m.",
"S0802_C01_074M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!6:00 a.m. to 6:29 a.m.",
"S0802_C01_075E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!6:30 a.m. to 6:59 a.m.",
"S0802_C01_075M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!6:30 a.m. to 6:59 a.m.",
"S0802_C01_076E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!7:00 a.m. to 7:29 a.m.",
"S0802_C01_076M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!7:00 a.m. to 7:29 a.m.",
"S0802_C01_077E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!7:30 a.m. to 7:59 a.m.",
"S0802_C01_077M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!7:30 a.m. to 7:59 a.m.",
"S0802_C01_078E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!8:00 a.m. to 8:29 a.m.",
"S0802_C01_078M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!8:00 a.m. to 8:29 a.m.",
"S0802_C01_079E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!8:30 a.m. to 8:59 a.m.",
"S0802_C01_079M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!8:30 a.m. to 8:59 a.m.",
"S0802_C01_080E","Total!!Estimate!!TIME LEAVING HOME TO GO TO WORK!!9:00 a.m. to 11:59 p.m.",
"S0802_C01_080M","Total!!Margin of Error!!TIME LEAVING HOME TO GO TO WORK!!9:00 a.m. to 11:59 p.m.",
"S0802_C01_081E","Total!!Estimate!!TRAVEL TIME TO WORK!!Less than 10 minutes",
"S0802_C01_081M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!Less than 10 minutes",
"S0802_C01_082E","Total!!Estimate!!TRAVEL TIME TO WORK!!10 to 14 minutes",
"S0802_C01_082M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!10 to 14 minutes",
"S0802_C01_083E","Total!!Estimate!!TRAVEL TIME TO WORK!!15 to 19 minutes",
"S0802_C01_083M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!15 to 19 minutes",
"S0802_C01_084E","Total!!Estimate!!TRAVEL TIME TO WORK!!20 to 24 minutes",
"S0802_C01_084M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!20 to 24 minutes",
"S0802_C01_085E","Total!!Estimate!!TRAVEL TIME TO WORK!!25 to 29 minutes",
"S0802_C01_085M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!25 to 29 minutes",
"S0802_C01_086E","Total!!Estimate!!TRAVEL TIME TO WORK!!30 to 34 minutes",
"S0802_C01_086M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!30 to 34 minutes",
"S0802_C01_087E","Total!!Estimate!!TRAVEL TIME TO WORK!!35 to 44 minutes",
"S0802_C01_087M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!35 to 44 minutes",
"S0802_C01_088E","Total!!Estimate!!TRAVEL TIME TO WORK!!45 to 59 minutes",
"S0802_C01_088M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!45 to 59 minutes",
"S0802_C01_089E","Total!!Estimate!!TRAVEL TIME TO WORK!!60 or more minutes",
"S0802_C01_089M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!60 or more minutes",
"S0802_C01_090E","Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes)",
"S0802_C01_090M","Total!!Margin of Error!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes)",
"S0802_C01_091E","Total!!Estimate!!Workers 16 years and over in households",
"S0802_C01_091M","Total!!Margin of Error!!Workers 16 years and over in households",
"S0802_C01_092E","Total!!Estimate!!HOUSING TENURE!!Owner-occupied housing units",
"S0802_C01_092M","Total!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units",
"S0802_C01_093E","Total!!Estimate!!HOUSING TENURE!!Renter-occupied housing units",
"S0802_C01_093M","Total!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units",
"S0802_C01_094E","Total!!Estimate!!VEHICLES AVAILABLE!!No vehicle available",
"S0802_C01_094M","Total!!Margin of Error!!VEHICLES AVAILABLE!!No vehicle available",
"S0802_C01_095E","Total!!Estimate!!VEHICLES AVAILABLE!!1 vehicle available",
"S0802_C01_095M","Total!!Margin of Error!!VEHICLES AVAILABLE!!1 vehicle available",
"S0802_C01_096E","Total!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available",
"S0802_C01_096M","Total!!Margin of Error!!VEHICLES AVAILABLE!!2 vehicles available",
"S0802_C01_097E","Total!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available",
"S0802_C01_097M","Total!!Margin of Error!!VEHICLES AVAILABLE!!3 or more vehicles available",
"S0802_C01_098E","Total!!Estimate!!PERCENT IMPUTED!!Means of transportation to work",
"S0802_C01_098M","Total!!Margin of Error!!PERCENT IMPUTED!!Means of transportation to work",
"S0802_C01_099E","Total!!Estimate!!PERCENT IMPUTED!!Time leaving home to go to work",
"S0802_C01_099M","Total!!Margin of Error!!PERCENT IMPUTED!!Time leaving home to go to work",
"S0802_C01_100E","Total!!Estimate!!PERCENT IMPUTED!!Travel time to work",
"S0802_C01_100M","Total!!Margin of Error!!PERCENT IMPUTED!!Travel time to work",
"S0802_C01_101E","Total!!Estimate!!PERCENT IMPUTED!!Vehicles available",
"S0802_C01_101M","Total!!Margin of Error!!PERCENT IMPUTED!!Vehicles available",
"S0802_C02_001E","Car, truck, or van -- drove alone!!Estimate!!Workers 16 years and over",
"S0802_C02_001M","Car, truck, or van -- drove alone!!Margin of Error!!Workers 16 years and over",
"S0802_C02_002E","Car, truck, or van -- drove alone!!Estimate!!AGE!!16 to 19 years",
"S0802_C02_002M","Car, truck, or van -- drove alone!!Margin of Error!!AGE!!16 to 19 years",
"S0802_C02_003E","Car, truck, or van -- drove alone!!Estimate!!AGE!!20 to 24 years",
"S0802_C02_003M","Car, truck, or van -- drove alone!!Margin of Error!!AGE!!20 to 24 years",
"S0802_C02_004E","Car, truck, or van -- drove alone!!Estimate!!AGE!!25 to 44 years",
"S0802_C02_004M","Car, truck, or van -- drove alone!!Margin of Error!!AGE!!25 to 44 years",
"S0802_C02_005E","Car, truck, or van -- drove alone!!Estimate!!AGE!!45 to 54 years",
"S0802_C02_005M","Car, truck, or van -- drove alone!!Margin of Error!!AGE!!45 to 54 years",
"S0802_C02_006E","Car, truck, or van -- drove alone!!Estimate!!AGE!!55 to 59 years",
"S0802_C02_006M","Car, truck, or van -- drove alone!!Margin of Error!!AGE!!55 to 59 years",
"S0802_C02_007E","Car, truck, or van -- drove alone!!Estimate!!AGE!!60 years and over",
"S0802_C02_007M","Car, truck, or van -- drove alone!!Margin of Error!!AGE!!60 years and over",
"S0802_C02_008E","Car, truck, or van -- drove alone!!Estimate!!Median age (years)",
"S0802_C02_008M","Car, truck, or van -- drove alone!!Margin of Error!!Median age (years)",
"S0802_C02_009E","Car, truck, or van -- drove alone!!Estimate!!SEX!!Male",
"S0802_C02_009M","Car, truck, or van -- drove alone!!Margin of Error!!SEX!!Male",
"S0802_C02_010E","Car, truck, or van -- drove alone!!Estimate!!SEX!!Female",
"S0802_C02_010M","Car, truck, or van -- drove alone!!Margin of Error!!SEX!!Female",
"S0802_C02_011E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race",
"S0802_C02_011M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race",
"S0802_C02_012E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White",
"S0802_C02_012M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White",
"S0802_C02_013E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American",
"S0802_C02_013M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American",
"S0802_C02_014E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native",
"S0802_C02_014M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native",
"S0802_C02_015E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian",
"S0802_C02_015M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian",
"S0802_C02_016E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander",
"S0802_C02_016M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander",
"S0802_C02_017E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race",
"S0802_C02_017M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race",
"S0802_C02_018E","Car, truck, or van -- drove alone!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S0802_C02_018M","Car, truck, or van -- drove alone!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S0802_C02_019E","Car, truck, or van -- drove alone!!Estimate!!Hispanic or Latino origin (of any race)",
"S0802_C02_019M","Car, truck, or van -- drove alone!!Margin of Error!!Hispanic or Latino origin (of any race)",
"S0802_C02_020E","Car, truck, or van -- drove alone!!Estimate!!White alone, not Hispanic or Latino",
"S0802_C02_020M","Car, truck, or van -- drove alone!!Margin of Error!!White alone, not Hispanic or Latino",
"S0802_C02_021E","Car, truck, or van -- drove alone!!Estimate!!CITIZENSHIP STATUS!!Native",
"S0802_C02_021M","Car, truck, or van -- drove alone!!Margin of Error!!CITIZENSHIP STATUS!!Native",
"S0802_C02_022E","Car, truck, or van -- drove alone!!Estimate!!CITIZENSHIP STATUS!!Foreign born",
"S0802_C02_022M","Car, truck, or van -- drove alone!!Margin of Error!!CITIZENSHIP STATUS!!Foreign born",
"S0802_C02_023E","Car, truck, or van -- drove alone!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen",
"S0802_C02_023M","Car, truck, or van -- drove alone!!Margin of Error!!CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen",
"S0802_C02_024E","Car, truck, or van -- drove alone!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen",
"S0802_C02_024M","Car, truck, or van -- drove alone!!Margin of Error!!CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen",
"S0802_C02_025E","Car, truck, or van -- drove alone!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English",
"S0802_C02_025M","Car, truck, or van -- drove alone!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English",
"S0802_C02_026E","Car, truck, or van -- drove alone!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English "very well"",
"S0802_C02_026M","Car, truck, or van -- drove alone!!Margin of Error!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English "very well"",
"S0802_C02_027E","Car, truck, or van -- drove alone!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English less than "very well"",
