"GEO_ID","id",
"S0701_C01_042M","Total!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999",
"S0701_C01_043E","Total!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999",
"S0701_C01_043M","Total!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999",
"S0701_C01_044E","Total!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999",
"S0701_C01_044M","Total!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999",
"S0701_C01_045E","Total!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $64,999",
"S0701_C01_045M","Total!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $64,999",
"S0701_C01_046E","Total!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$65,000 to $74,999",
"S0701_C01_046M","Total!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$65,000 to $74,999",
"S0701_C01_047E","Total!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 or more",
"S0701_C01_047M","Total!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 or more",
"S0701_C01_048E","Total!!Estimate!!Median income (dollars)",
"S0701_C01_048M","Total!!Margin of Error!!Median income (dollars)",
"S0701_C01_049E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined",
"S0701_C01_049M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined",
"S0701_C01_050E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level",
"S0701_C01_050M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level",
"S0701_C01_051E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level",
"S0701_C01_051M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level",
"S0701_C01_052E","Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level",
"S0701_C01_052M","Total!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level",
"S0701_C01_053E","Total!!Estimate!!HOUSING TENURE!!Population 1 year and over in housing units",
"S0701_C01_053M","Total!!Margin of Error!!HOUSING TENURE!!Population 1 year and over in housing units",
"S0701_C01_054E","Total!!Estimate!!HOUSING TENURE!!Householder lived in owner-occupied housing units",
"S0701_C01_054M","Total!!Margin of Error!!HOUSING TENURE!!Householder lived in owner-occupied housing units",
"S0701_C01_055E","Total!!Estimate!!HOUSING TENURE!!Householder lived in renter-occupied housing units",
"S0701_C01_055M","Total!!Margin of Error!!HOUSING TENURE!!Householder lived in renter-occupied housing units",
"S0701_C01_056E","Total!!Estimate!!PERCENT IMPUTED!!Residence 1 year ago",
"S0701_C01_056M","Total!!Margin of Error!!PERCENT IMPUTED!!Residence 1 year ago",
"S0701_C02_001E","Moved; within same county!!Estimate!!Population 1 year and over",
"S0701_C02_001M","Moved; within same county!!Margin of Error!!Population 1 year and over",
"S0701_C02_002E","Moved; within same county!!Estimate!!AGE!!1 to 4 years",
"S0701_C02_002M","Moved; within same county!!Margin of Error!!AGE!!1 to 4 years",
"S0701_C02_003E","Moved; within same county!!Estimate!!AGE!!5 to 17 years",
"S0701_C02_003M","Moved; within same county!!Margin of Error!!AGE!!5 to 17 years",
"S0701_C02_004E","Moved; within same county!!Estimate!!AGE!!18 to 24 years",
"S0701_C02_004M","Moved; within same county!!Margin of Error!!AGE!!18 to 24 years",
"S0701_C02_005E","Moved; within same county!!Estimate!!AGE!!25 to 34 years",
"S0701_C02_005M","Moved; within same county!!Margin of Error!!AGE!!25 to 34 years",
"S0701_C02_006E","Moved; within same county!!Estimate!!AGE!!35 to 44 years",
"S0701_C02_006M","Moved; within same county!!Margin of Error!!AGE!!35 to 44 years",
"S0701_C02_007E","Moved; within same county!!Estimate!!AGE!!45 to 54 years",
"S0701_C02_007M","Moved; within same county!!Margin of Error!!AGE!!45 to 54 years",
"S0701_C02_008E","Moved; within same county!!Estimate!!AGE!!55 to 64 years",
"S0701_C02_008M","Moved; within same county!!Margin of Error!!AGE!!55 to 64 years",
"S0701_C02_009E","Moved; within same county!!Estimate!!AGE!!65 to 74 years",
"S0701_C02_009M","Moved; within same county!!Margin of Error!!AGE!!65 to 74 years",
"S0701_C02_010E","Moved; within same county!!Estimate!!AGE!!75 years and over",
"S0701_C02_010M","Moved; within same county!!Margin of Error!!AGE!!75 years and over",
"S0701_C02_011E","Moved; within same county!!Estimate!!Median age (years)",
"S0701_C02_011M","Moved; within same county!!Margin of Error!!Median age (years)",
"S0701_C02_012E","Moved; within same county!!Estimate!!SEX!!Male",
"S0701_C02_012M","Moved; within same county!!Margin of Error!!SEX!!Male",
"S0701_C02_013E","Moved; within same county!!Estimate!!SEX!!Female",
"S0701_C02_013M","Moved; within same county!!Margin of Error!!SEX!!Female",
"S0701_C02_014E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race",
"S0701_C02_014M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race",
"S0701_C02_015E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White",
"S0701_C02_015M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White",
"S0701_C02_016E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American",
"S0701_C02_016M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American",
"S0701_C02_017E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native",
"S0701_C02_017M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native",
"S0701_C02_018E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian",
"S0701_C02_018M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian",
"S0701_C02_019E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander",
"S0701_C02_019M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander",
"S0701_C02_020E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race",
"S0701_C02_020M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race",
"S0701_C02_021E","Moved; within same county!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S0701_C02_021M","Moved; within same county!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S0701_C02_022E","Moved; within same county!!Estimate!!Hispanic or Latino origin (of any race)",
"S0701_C02_022M","Moved; within same county!!Margin of Error!!Hispanic or Latino origin (of any race)",
"S0701_C02_023E","Moved; within same county!!Estimate!!White alone, not Hispanic or Latino",
"S0701_C02_023M","Moved; within same county!!Margin of Error!!White alone, not Hispanic or Latino",
"S0701_C02_024E","Moved; within same county!!Estimate!!CITIZENSHIP STATUS!!Native",
"S0701_C02_024M","Moved; within same county!!Margin of Error!!CITIZENSHIP STATUS!!Native",
"S0701_C02_025E","Moved; within same county!!Estimate!!CITIZENSHIP STATUS!!Foreign born",
"S0701_C02_025M","Moved; within same county!!Margin of Error!!CITIZENSHIP STATUS!!Foreign born",
"S0701_C02_026E","Moved; within same county!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen",
"S0701_C02_026M","Moved; within same county!!Margin of Error!!CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen",
"S0701_C02_027E","Moved; within same county!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen",
"S0701_C02_027M","Moved; within same county!!Margin of Error!!CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen",
"S0701_C02_028E","Moved; within same county!!Estimate!!MARITAL STATUS!!Population 15 years and over",
"S0701_C02_028M","Moved; within same county!!Margin of Error!!MARITAL STATUS!!Population 15 years and over",
"S0701_C02_029E","Moved; within same county!!Estimate!!MARITAL STATUS!!Never married",
"S0701_C02_029M","Moved; within same county!!Margin of Error!!MARITAL STATUS!!Never married",
"S0701_C02_030E","Moved; within same county!!Estimate!!MARITAL STATUS!!Now married, except separated",
"S0701_C02_030M","Moved; within same county!!Margin of Error!!MARITAL STATUS!!Now married, except separated",
"S0701_C02_031E","Moved; within same county!!Estimate!!MARITAL STATUS!!Divorced or separated",
"S0701_C02_031M","Moved; within same county!!Margin of Error!!MARITAL STATUS!!Divorced or separated",
"S0701_C02_032E","Moved; within same county!!Estimate!!MARITAL STATUS!!Widowed",
"S0701_C02_032M","Moved; within same county!!Margin of Error!!MARITAL STATUS!!Widowed",
"S0701_C02_033E","Moved; within same county!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over",
"S0701_C02_033M","Moved; within same county!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over",
"S0701_C02_034E","Moved; within same county!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate",
"S0701_C02_034M","Moved; within same county!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Less than high school graduate",
"S0701_C02_035E","Moved; within same county!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)",
"S0701_C02_035M","Moved; within same county!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)",
"S0701_C02_036E","Moved; within same county!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree",
"S0701_C02_036M","Moved; within same county!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree",
"S0701_C02_037E","Moved; within same county!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree",
"S0701_C02_037M","Moved; within same county!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree",
"S0701_C02_038E","Moved; within same county!!Estimate!!EDUCATIONAL ATTAINMENT!!Graduate or professional degree",
"S0701_C02_038M","Moved; within same county!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Graduate or professional degree",
"S0701_C02_039E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over",
"S0701_C02_039M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over",
"S0701_C02_040E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$1 to $9,999 or loss",
"S0701_C02_040M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$1 to $9,999 or loss",
"S0701_C02_041E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999",
"S0701_C02_041M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999",
"S0701_C02_042E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999",
"S0701_C02_042M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999",
"S0701_C02_043E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999",
"S0701_C02_043M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999",
"S0701_C02_044E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999",
"S0701_C02_044M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999",
"S0701_C02_045E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $64,999",
"S0701_C02_045M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $64,999",
"S0701_C02_046E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$65,000 to $74,999",
"S0701_C02_046M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$65,000 to $74,999",
"S0701_C02_047E","Moved; within same county!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 or more",
"S0701_C02_047M","Moved; within same county!!Margin of Error!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 or more",
"S0701_C02_048E","Moved; within same county!!Estimate!!Median income (dollars)",
"S0701_C02_048M","Moved; within same county!!Margin of Error!!Median income (dollars)",
"S0701_C02_049E","Moved; within same county!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined",
"S0701_C02_049M","Moved; within same county!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined",
"S0701_C02_050E","Moved; within same county!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level",
"S0701_C02_050M","Moved; within same county!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level",
"S0701_C02_051E","Moved; within same county!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level",
"S0701_C02_051M","Moved; within same county!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level",
"S0701_C02_052E","Moved; within same county!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level",
"S0701_C02_052M","Moved; within same county!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level",
"S0701_C02_053E","Moved; within same county!!Estimate!!HOUSING TENURE!!Population 1 year and over in housing units",
"S0701_C02_053M","Moved; within same county!!Margin of Error!!HOUSING TENURE!!Population 1 year and over in housing units",
"S0701_C02_054E","Moved; within same county!!Estimate!!HOUSING TENURE!!Householder lived in owner-occupied housing units",
"S0701_C02_054M","Moved; within same county!!Margin of Error!!HOUSING TENURE!!Householder lived in owner-occupied housing units",
"S0701_C02_055E","Moved; within same county!!Estimate!!HOUSING TENURE!!Householder lived in renter-occupied housing units",
"S0701_C02_055M","Moved; within same county!!Margin of Error!!HOUSING TENURE!!Householder lived in renter-occupied housing units",
"S0701_C02_056E","Moved; within same county!!Estimate!!PERCENT IMPUTED!!Residence 1 year ago",
"S0701_C02_056M","Moved; within same county!!Margin of Error!!PERCENT IMPUTED!!Residence 1 year ago",
"S0701_C03_001E","Moved; from different county, same state!!Estimate!!Population 1 year and over",
"S0701_C03_001M","Moved; from different county, same state!!Margin of Error!!Population 1 year and over",
"S0701_C03_002E","Moved; from different county, same state!!Estimate!!AGE!!1 to 4 years",
"S0701_C03_002M","Moved; from different county, same state!!Margin of Error!!AGE!!1 to 4 years",
"S0701_C03_003E","Moved; from different county, same state!!Estimate!!AGE!!5 to 17 years",
"S0701_C03_003M","Moved; from different county, same state!!Margin of Error!!AGE!!5 to 17 years",
"S0701_C03_004E","Moved; from different county, same state!!Estimate!!AGE!!18 to 24 years",
"S0701_C03_004M","Moved; from different county, same state!!Margin of Error!!AGE!!18 to 24 years",
"S0701_C03_005E","Moved; from different county, same state!!Estimate!!AGE!!25 to 34 years",
"S0701_C03_005M","Moved; from different county, same state!!Margin of Error!!AGE!!25 to 34 years",
"S0701_C03_006E","Moved; from different county, same state!!Estimate!!AGE!!35 to 44 years",
"S0701_C03_006M","Moved; from different county, same state!!Margin of Error!!AGE!!35 to 44 years",
"S0701_C03_007E","Moved; from different county, same state!!Estimate!!AGE!!45 to 54 years",
"S0701_C03_007M","Moved; from different county, same state!!Margin of Error!!AGE!!45 to 54 years",
"S0701_C03_008E","Moved; from different county, same state!!Estimate!!AGE!!55 to 64 years",
"S0701_C03_008M","Moved; from different county, same state!!Margin of Error!!AGE!!55 to 64 years",
"S0701_C03_009E","Moved; from different county, same state!!Estimate!!AGE!!65 to 74 years",
"S0701_C03_009M","Moved; from different county, same state!!Margin of Error!!AGE!!65 to 74 years",
"S0701_C03_010E","Moved; from different county, same state!!Estimate!!AGE!!75 years and over",
"S0701_C03_010M","Moved; from different county, same state!!Margin of Error!!AGE!!75 years and over",
"S0701_C03_011E","Moved; from different county, same state!!Estimate!!Median age (years)",
"S0701_C03_011M","Moved; from different county, same state!!Margin of Error!!Median age (years)",
"S0701_C03_012E","Moved; from different county, same state!!Estimate!!SEX!!Male",
"S0701_C03_012M","Moved; from different county, same state!!Margin of Error!!SEX!!Male",
"S0701_C03_013E","Moved; from different county, same state!!Estimate!!SEX!!Female",
"S0701_C03_013M","Moved; from different county, same state!!Margin of Error!!SEX!!Female",
"S0701_C03_014E","Moved; from different county, same state!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race",
"S0701_C03_014M","Moved; from different county, same state!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race",
"S0701_C03_015E","Moved; from different county, same state!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White",
"S0701_C03_015M","Moved; from different county, same state!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White",
